model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,9,chla,-3.3090785052459206
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,9,chla,-0.4829756359867051
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,10,chla,13.550144826642862
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,10,chla,15.837292785893158
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,10,chla,13.662968682847758
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,10,chla,7.423043493313729
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,10,chla,8.546782711886214
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,10,chla,14.888515243515572
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,10,chla,13.943771816812404
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,10,chla,16.040764012738574
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,10,chla,13.361337512774252
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,10,chla,11.257172155118848
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,10,chla,9.380779516908216
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,10,chla,8.660563984133207
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,10,chla,4.952077703814438
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,10,chla,3.3700778645474267
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,10,chla,2.7982576522663085
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,10,chla,4.4337553871657
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,10,chla,4.6584747403427205
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,10,chla,2.2934979304196816
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,10,chla,1.8213938641564527
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,10,chla,-0.739742359761756
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,10,chla,4.7305650087429205
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,10,chla,3.1827401706338305
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,10,chla,3.6016549867829095
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,10,chla,4.730085718238745
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,10,chla,8.264332679180715
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,10,chla,8.915151459640233
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,10,chla,8.800787985391667
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,10,chla,13.525084144585257
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,10,chla,14.743069828340213
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,10,chla,20.235709764581717
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,10,chla,14.811065923576576
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,10,chla,8.812798665543413
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,10,chla,5.709763231105153
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,10,chla,4.445032115500206
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,10,chla,7.232342560642786
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,10,chla,4.8205444750238815
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,11,chla,13.503571993673662
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,11,chla,9.725169134696936
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,11,chla,10.811168413691684
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,11,chla,10.111016955549431
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,11,chla,5.880983796346297
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,11,chla,12.00125520653926
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,11,chla,12.327200089416808
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,11,chla,15.214000581464541
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,11,chla,9.335814742609205
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,11,chla,13.422486487657554
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,11,chla,15.429677467553526
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,11,chla,14.331675251017451
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,11,chla,15.189450969442387
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,11,chla,12.040017799523426
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,11,chla,6.138911553516205
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,11,chla,9.640825150038035
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,11,chla,9.687862436557984
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,11,chla,10.745706983522219
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,11,chla,12.594150665593006
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,11,chla,11.983815365684178
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,11,chla,8.737392855948645
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,11,chla,5.16026522394604
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,11,chla,8.042032992026517
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,11,chla,6.794003369639806
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,11,chla,5.066714058697446
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,11,chla,7.579616229592996
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,11,chla,9.941458000679443
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,11,chla,7.884580922930787
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,11,chla,11.050473405933943
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,11,chla,14.874432590826133
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,11,chla,9.18309031433816
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,11,chla,6.214834138406726
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,11,chla,5.466514129622497
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,11,chla,2.657209086744873
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,11,chla,3.2850610307383747
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,11,chla,3.1664191594144238
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,12,chla,13.39163485218942
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,12,chla,8.359336377282792
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,12,chla,7.612447465088587
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,12,chla,8.78328207349026
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,12,chla,5.981956358984928
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,12,chla,5.206404885796682
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,12,chla,7.041441478402445
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,12,chla,-0.016661398239442654
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,12,chla,-2.1287316987960754
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,12,chla,-0.7854709429288862
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,12,chla,0.06416929981425763
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,12,chla,0.09761980668495013
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,12,chla,4.953773449088278
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,12,chla,6.841073686160371
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,12,chla,6.10399277665715
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,12,chla,5.813520326062111
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,12,chla,5.689660400095154
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,12,chla,7.315919009729913
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,12,chla,11.515062013771328
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,12,chla,8.003912952456139
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,12,chla,3.7985474471639074
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,12,chla,-1.5514523409839742
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,12,chla,-2.2491365987348946
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,12,chla,-1.0252067486171204
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,12,chla,2.9289457263761225
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,12,chla,2.393108022647755
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,12,chla,0.7108766669845035
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,12,chla,0.8785730301720918
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,12,chla,2.4643083318536196
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,12,chla,-2.5209413130158076
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,12,chla,-3.137146006718735
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,12,chla,-2.8473127591257263
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,12,chla,1.7820920394213637
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,12,chla,6.021811878439914
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,12,chla,10.038024907569273
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,12,chla,14.100219966775034
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,13,chla,13.54036876693863
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,13,chla,13.64818997806815
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,13,chla,12.788024393537107
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,13,chla,13.949158788948967
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,13,chla,14.435428319509242
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,13,chla,10.777184406971616
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,13,chla,8.99367797785162
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,13,chla,6.864051328238459
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,13,chla,5.537257780430155
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,13,chla,2.940214373982889
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,13,chla,1.5995669924518074
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,13,chla,2.855800551651917
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,13,chla,4.925836402891957
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,13,chla,4.0275956081192374
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,13,chla,4.164676871103155
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,13,chla,0.6333121959159385
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,13,chla,0.44536259385124743
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,13,chla,1.2276130453327239
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,13,chla,1.3005244573239172
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,13,chla,3.72265848918944
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,13,chla,2.8983000140569386
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,13,chla,-2.8878593104081896
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,13,chla,-3.476652145012788
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,13,chla,-2.559505645011367
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,13,chla,-0.6427912262666796
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,13,chla,3.1663824586157934
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,13,chla,1.5085042316207704
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,13,chla,0.7800174767620748
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,13,chla,0.5208397994794529
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,13,chla,-1.5490837018491899
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,13,chla,1.2958994882555541
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,13,chla,3.287217580219153
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,13,chla,3.098892160223418
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,13,chla,2.4967206438248395
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,13,chla,-1.3828246405064246
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,13,chla,3.000173221074084
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,14,chla,13.099939556502408
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,14,chla,12.122348653605549
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,14,chla,19.052541933200832
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,14,chla,15.399469648301753
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,14,chla,10.990193523095057
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,14,chla,11.692187130360178
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,14,chla,8.533384393798153
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,14,chla,12.164803769368305
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,14,chla,10.7601702262031
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,14,chla,9.826199139408867
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,14,chla,13.291454575245712
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,14,chla,10.64655643161047
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,14,chla,12.284119721153305
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,14,chla,9.396538832139113
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,14,chla,7.815649298593971
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,14,chla,6.9629509612918845
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,14,chla,9.269492084955209
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,14,chla,7.344935855438399
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,14,chla,7.182130602390136
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,14,chla,7.087329378582801
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,14,chla,9.683733115161562
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,14,chla,12.275178615214315
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,14,chla,12.634249433903811
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,14,chla,12.061810235682566
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,14,chla,9.074098733692447
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,14,chla,8.607822931897944
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,14,chla,0.43718186814524385
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,14,chla,1.9565479224911981
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,14,chla,5.3856418288988825
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,14,chla,7.756719330843154
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,14,chla,7.799484651235499
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,14,chla,5.478529226225403
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,14,chla,3.908112685037136
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,14,chla,8.819033269335652
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,14,chla,6.7778029789364425
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,14,chla,6.105315421833746
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,15,chla,13.391532765310615
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,15,chla,8.222196911849577
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,15,chla,12.045906216965745
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,15,chla,8.47842599116639
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,15,chla,7.567524086758947
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,15,chla,4.861660167788822
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,15,chla,1.7091484845968492
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,15,chla,4.734334804559474
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,15,chla,5.652570577862756
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,15,chla,6.771570011531677
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,15,chla,1.9938634570970666
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,15,chla,-1.8211479872034593
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,15,chla,-6.738108583353172
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,15,chla,-9.195638664971245
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,15,chla,-10.290875246008756
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,15,chla,-7.030468718873477
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,15,chla,-2.820530061581165
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,15,chla,-0.027002787053002977
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,15,chla,1.567577745581137
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,15,chla,8.345052893898087
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,15,chla,9.063499055216164
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,15,chla,7.152664575917482
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,15,chla,8.396603883666518
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,15,chla,9.21326971518328
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,15,chla,7.057912025538151
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,15,chla,10.217072467386332
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,15,chla,8.510921102288421
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,15,chla,3.3238525852041105
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,15,chla,3.534089610520036
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,15,chla,0.5135194513940277
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,15,chla,5.012553951373773
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,15,chla,10.846374564576182
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,15,chla,12.40224953685816
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,15,chla,5.758832312425934
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,15,chla,5.802494621719495
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,15,chla,6.232900013242195
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,16,chla,13.39209498690721
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,16,chla,14.193690286880171
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,16,chla,18.2192079856231
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,16,chla,19.027360780277842
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,16,chla,15.654327085985097
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,16,chla,12.178232027288335
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,16,chla,4.308077603577166
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,16,chla,5.209277030186434
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,16,chla,1.0935519219287937
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,16,chla,-0.06542808791404432
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,16,chla,-3.874825969061241
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,16,chla,1.3340452600027615
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,16,chla,-2.848291719698793
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,16,chla,-2.2121951961821913
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,16,chla,-0.35099510119279065
your_model_id,2023-06-15,2023-05-30,SUGG,ensemble,16,chla,1.7714806873129676
your_model_id,2023-06-16,2023-05-30,SUGG,ensemble,16,chla,0.46661158958552307
your_model_id,2023-06-17,2023-05-30,SUGG,ensemble,16,chla,-1.9640935656863028
your_model_id,2023-06-18,2023-05-30,SUGG,ensemble,16,chla,0.4354803424084037
your_model_id,2023-06-19,2023-05-30,SUGG,ensemble,16,chla,-5.657994624262989
your_model_id,2023-06-20,2023-05-30,SUGG,ensemble,16,chla,-8.755833029131942
your_model_id,2023-06-21,2023-05-30,SUGG,ensemble,16,chla,-1.1075510482710937
your_model_id,2023-06-22,2023-05-30,SUGG,ensemble,16,chla,-0.8745675533943306
your_model_id,2023-06-23,2023-05-30,SUGG,ensemble,16,chla,-2.8445737384907153
your_model_id,2023-06-24,2023-05-30,SUGG,ensemble,16,chla,-2.948536954165128
your_model_id,2023-06-25,2023-05-30,SUGG,ensemble,16,chla,-3.3444518078182104
your_model_id,2023-06-26,2023-05-30,SUGG,ensemble,16,chla,-1.1169894362652306
your_model_id,2023-06-27,2023-05-30,SUGG,ensemble,16,chla,3.155582096951429
your_model_id,2023-06-28,2023-05-30,SUGG,ensemble,16,chla,-1.033982015570341
your_model_id,2023-06-29,2023-05-30,SUGG,ensemble,16,chla,2.446698565174394
your_model_id,2023-06-30,2023-05-30,SUGG,ensemble,16,chla,-2.009275753898422
your_model_id,2023-07-01,2023-05-30,SUGG,ensemble,16,chla,-1.4774221820798736
your_model_id,2023-07-02,2023-05-30,SUGG,ensemble,16,chla,-2.7073519913296598
your_model_id,2023-07-03,2023-05-30,SUGG,ensemble,16,chla,1.911248744728489
your_model_id,2023-07-04,2023-05-30,SUGG,ensemble,16,chla,5.99176487583252
your_model_id,2023-07-05,2023-05-30,SUGG,ensemble,16,chla,6.51472869772405
your_model_id,2023-05-31,2023-05-30,SUGG,ensemble,17,chla,13.087731317314246
your_model_id,2023-06-01,2023-05-30,SUGG,ensemble,17,chla,11.340001052047063
your_model_id,2023-06-02,2023-05-30,SUGG,ensemble,17,chla,11.15170502623944
your_model_id,2023-06-03,2023-05-30,SUGG,ensemble,17,chla,9.212243152594219
your_model_id,2023-06-04,2023-05-30,SUGG,ensemble,17,chla,13.458412730505833
your_model_id,2023-06-05,2023-05-30,SUGG,ensemble,17,chla,13.990816913843847
your_model_id,2023-06-06,2023-05-30,SUGG,ensemble,17,chla,17.850299594363726
your_model_id,2023-06-07,2023-05-30,SUGG,ensemble,17,chla,14.05639359258232
your_model_id,2023-06-08,2023-05-30,SUGG,ensemble,17,chla,14.089464655048687
your_model_id,2023-06-09,2023-05-30,SUGG,ensemble,17,chla,11.270157093277197
your_model_id,2023-06-10,2023-05-30,SUGG,ensemble,17,chla,7.0946529113352526
your_model_id,2023-06-11,2023-05-30,SUGG,ensemble,17,chla,8.996979991271807
your_model_id,2023-06-12,2023-05-30,SUGG,ensemble,17,chla,0.9667730919864571
your_model_id,2023-06-13,2023-05-30,SUGG,ensemble,17,chla,0.9319621244297301
your_model_id,2023-06-14,2023-05-30,SUGG,ensemble,17,chla,0.5148141625682091
