datetime,site_id,variable,observation
2020-03-20,SUGG,chla,12.161458333333334
2020-03-21,SUGG,chla,11.291284722222224
2020-03-22,SUGG,chla,11.258954703832751
2020-03-23,SUGG,chla,11.227003484320557
2020-03-24,SUGG,chla,11.419964412811389
2020-03-25,SUGG,chla,11.454964539007092
2020-03-26,SUGG,chla,11.505567375886525
2020-03-27,SUGG,chla,11.601170212765958
2020-03-28,SUGG,chla,11.50822695035461
2020-03-29,SUGG,chla,11.68581560283688
2020-03-30,SUGG,chla,11.848758865248229
2020-03-31,SUGG,chla,11.753131672597863
2020-04-01,SUGG,chla,11.679432624113476
2020-04-02,SUGG,chla,11.74758865248227
2020-04-03,SUGG,chla,11.956655052264807
2020-04-04,SUGG,chla,12.006875
2020-04-05,SUGG,chla,12.551597222222222
2020-04-06,SUGG,chla,12.011388888888888
2020-04-07,SUGG,chla,11.982631578947368
2020-04-08,SUGG,chla,11.968506944444444
2020-04-09,SUGG,chla,11.678923611111111
2020-04-10,SUGG,chla,11.522013888888887
2020-04-11,SUGG,chla,11.695243055555556
2020-04-12,SUGG,chla,11.54704861111111
2020-04-13,SUGG,chla,11.395208333333333
2020-04-14,SUGG,chla,10.783715277777778
2020-04-15,SUGG,chla,10.698368055555555
2020-04-16,SUGG,chla,10.5453125
2020-04-17,SUGG,chla,9.978680555555556
2020-04-18,SUGG,chla,9.101875
2020-04-19,SUGG,chla,8.8625
2020-04-20,SUGG,chla,8.841840277777777
2020-04-21,SUGG,chla,7.988402777777778
2020-04-22,SUGG,chla,7.615590277777778
2020-04-23,SUGG,chla,7.4416319444444445
2020-04-24,SUGG,chla,6.996993006993007
2020-04-25,SUGG,chla,6.677083333333333
2020-04-26,SUGG,chla,6.2683333333333335
2020-04-27,SUGG,chla,5.873090277777778
2020-04-28,SUGG,chla,6.237847222222222
2020-04-29,SUGG,chla,6.146388888888889
2020-04-30,SUGG,chla,6.583020833333333
2020-05-01,SUGG,chla,6.574201388888889
2020-05-02,SUGG,chla,6.563888888888889
2020-05-03,SUGG,chla,6.243715277777778
2020-05-04,SUGG,chla,6.388680555555555
2020-05-05,SUGG,chla,5.730902777777778
2020-05-06,SUGG,chla,5.416493055555556
2020-05-07,SUGG,chla,5.779270833333333
2020-05-08,SUGG,chla,5.775833333333333
2020-05-09,SUGG,chla,4.768576388888889
2020-05-10,SUGG,chla,4.751423611111111
2020-05-11,SUGG,chla,6.275868055555556
2020-05-12,SUGG,chla,7.4275
2020-05-13,SUGG,chla,9.245729166666669
2020-05-14,SUGG,chla,9.4175
2020-05-15,SUGG,chla,10.592951388888888
2020-05-16,SUGG,chla,14.695243055555556
2020-05-17,SUGG,chla,17.030833333333334
2020-05-18,SUGG,chla,21.980833333333333
2020-05-19,SUGG,chla,30.962395833333332
2020-05-20,SUGG,chla,36.40671378091873
2020-05-21,SUGG,chla,45.87479020979021
2020-05-22,SUGG,chla,52.03440559440559
2020-05-23,SUGG,chla,55.90536585365854
2020-05-24,SUGG,chla,60.75724528301887
2020-05-25,SUGG,chla,66.96421818181818
2020-05-26,SUGG,chla,77.50607272727272
2020-05-27,SUGG,chla,92.20907692307692
2020-05-28,SUGG,chla,106.53444444444445
2020-05-29,SUGG,chla,106.66354838709675
2020-05-30,SUGG,chla,125.48962962962965
2020-05-31,SUGG,chla,125.35377358490568
2020-06-01,SUGG,chla,NA
2020-06-02,SUGG,chla,NA
2020-06-03,SUGG,chla,NA
2020-06-04,SUGG,chla,NA
2020-06-05,SUGG,chla,NA
2020-06-06,SUGG,chla,NA
2020-06-07,SUGG,chla,NA
2020-06-08,SUGG,chla,NA
2020-06-09,SUGG,chla,NA
2020-06-10,SUGG,chla,NA
2020-06-11,SUGG,chla,NA
2020-06-12,SUGG,chla,NA
2020-06-13,SUGG,chla,NA
2020-06-14,SUGG,chla,NA
2020-06-15,SUGG,chla,11.09
2020-06-16,SUGG,chla,10.959237668161435
2020-06-17,SUGG,chla,11.806571428571427
2020-06-18,SUGG,chla,11.364742647058824
2020-06-19,SUGG,chla,11.102867132867132
2020-06-20,SUGG,chla,11.302517730496454
2020-06-21,SUGG,chla,11.418090277777775
2020-06-22,SUGG,chla,11.591254355400697
2020-06-23,SUGG,chla,11.450244755244755
2020-06-24,SUGG,chla,10.724912891986063
2020-06-25,SUGG,chla,10.703135888501745
2020-06-26,SUGG,chla,10.596293706293704
2020-06-27,SUGG,chla,10.662439024390244
2020-06-28,SUGG,chla,10.55454861111111
2020-06-29,SUGG,chla,10.628257839721254
2020-06-30,SUGG,chla,10.804245614035088
2020-07-01,SUGG,chla,10.812937062937063
2020-07-02,SUGG,chla,10.873935018050542
2020-07-03,SUGG,chla,10.582056737588651
2020-07-04,SUGG,chla,10.41473309608541
2020-07-05,SUGG,chla,10.282953736654804
2020-07-06,SUGG,chla,10.012368421052631
2020-07-07,SUGG,chla,9.971696750902527
2020-07-08,SUGG,chla,9.9431768953068609
2020-07-09,SUGG,chla,9.99616487455197
2020-07-10,SUGG,chla,10.08610108303249
2020-07-11,SUGG,chla,10.145802469135802
2020-07-12,SUGG,chla,10.473863636363635
2020-07-13,SUGG,chla,10.872625899280576
2020-07-14,SUGG,chla,11.14222222222222
2020-07-15,SUGG,chla,11.108581560283689
2020-07-16,SUGG,chla,11.02473309608541
2020-07-17,SUGG,chla,10.83838596491228
2020-07-18,SUGG,chla,11.001805555555556
2020-07-19,SUGG,chla,11.255173611111111
2020-07-20,SUGG,chla,10.8604181184669
2020-07-21,SUGG,chla,10.47038596491228
2020-07-22,SUGG,chla,10.709513888888887
2020-07-23,SUGG,chla,9.705121951219512
2020-07-24,SUGG,chla,9.081979166666668
2020-07-25,SUGG,chla,8.258671328671328
2020-07-26,SUGG,chla,8.413712121212122
2020-07-27,SUGG,chla,NA
2020-07-28,SUGG,chla,NA
2020-07-29,SUGG,chla,NA
2020-07-30,SUGG,chla,NA
2020-07-31,SUGG,chla,NA
2020-08-01,SUGG,chla,NA
2020-08-02,SUGG,chla,NA
2020-08-03,SUGG,chla,NA
2020-08-04,SUGG,chla,NA
2020-08-05,SUGG,chla,NA
2020-08-06,SUGG,chla,NA
2020-08-07,SUGG,chla,NA
2020-08-08,SUGG,chla,NA
2020-08-09,SUGG,chla,NA
2020-08-10,SUGG,chla,NA
2020-08-11,SUGG,chla,NA
2020-08-12,SUGG,chla,NA
2020-08-13,SUGG,chla,NA
2020-08-14,SUGG,chla,NA
2020-08-15,SUGG,chla,NA
2020-08-16,SUGG,chla,NA
2020-08-17,SUGG,chla,NA
2020-08-18,SUGG,chla,NA
2020-08-19,SUGG,chla,NA
2020-08-20,SUGG,chla,NA
2020-08-21,SUGG,chla,NA
2020-08-22,SUGG,chla,NA
2020-08-23,SUGG,chla,NA
2020-08-24,SUGG,chla,NA
2020-08-25,SUGG,chla,NA
2020-08-26,SUGG,chla,NA
2020-08-27,SUGG,chla,NA
2020-08-28,SUGG,chla,NA
2020-08-29,SUGG,chla,NA
2020-08-30,SUGG,chla,NA
2020-08-31,SUGG,chla,NA
2020-09-01,SUGG,chla,NA
2020-09-02,SUGG,chla,NA
2020-09-03,SUGG,chla,NA
2020-09-04,SUGG,chla,NA
2020-09-05,SUGG,chla,NA
2020-09-06,SUGG,chla,NA
2020-09-07,SUGG,chla,NA
2020-09-08,SUGG,chla,NA
2020-09-09,SUGG,chla,NA
2020-09-10,SUGG,chla,7.946153846153846
2020-09-11,SUGG,chla,3.920366492146597
2020-09-12,SUGG,chla,NA
2020-09-13,SUGG,chla,5.4386363636363635
2020-09-14,SUGG,chla,6.215191637630662
2020-09-15,SUGG,chla,8.217534722222222
2020-09-16,SUGG,chla,11.026597222222222
2020-09-17,SUGG,chla,14.171149825783973
2020-09-18,SUGG,chla,17.454425087108014
2020-09-19,SUGG,chla,21.14871527777778
2020-09-20,SUGG,chla,24.777083333333337
2020-09-21,SUGG,chla,27.771145833333332
2020-09-22,SUGG,chla,30.84378472222222
2020-09-23,SUGG,chla,33.35315972222222
2020-09-24,SUGG,chla,35.553020833333335
2020-09-25,SUGG,chla,37.781527777777775
2020-09-26,SUGG,chla,40.340833333333336
2020-09-27,SUGG,chla,15.123478260869565
2020-09-28,SUGG,chla,11.0628125
2020-09-29,SUGG,chla,11.41447619047619
2020-09-30,SUGG,chla,15.192881944444444
2020-10-01,SUGG,chla,19.850659722222225
2020-10-02,SUGG,chla,25.669965277777777
2020-10-03,SUGG,chla,29.459791666666668
2020-10-04,SUGG,chla,34.749375
2020-10-05,SUGG,chla,35.85409722222222
2020-10-06,SUGG,chla,36.04017361111111
2020-10-07,SUGG,chla,30.57065306122449
2020-10-08,SUGG,chla,9.95327526132404
2020-10-09,SUGG,chla,10.014510489510489
2020-10-10,SUGG,chla,10.0859649122807
2020-10-11,SUGG,chla,NA
2020-10-12,SUGG,chla,NA
2020-10-13,SUGG,chla,10.127386363636363
2020-10-14,SUGG,chla,10.266041666666666
2020-10-15,SUGG,chla,10.606818181818182
2020-10-16,SUGG,chla,10.65232638888889
2020-10-17,SUGG,chla,10.485555555555557
2020-10-18,SUGG,chla,10.241324041811849
2020-10-19,SUGG,chla,10.671503496503496
2020-10-20,SUGG,chla,10.311493055555555
2020-10-21,SUGG,chla,10.120486111111113
2020-10-22,SUGG,chla,9.911951219512195
2020-10-23,SUGG,chla,9.764027777777777
2020-10-24,SUGG,chla,9.759791666666668
2020-10-25,SUGG,chla,9.899895833333334
2020-10-26,SUGG,chla,10.108263888888889
2020-10-27,SUGG,chla,10.309583333333334
2020-10-28,SUGG,chla,10.515243055555556
2020-10-29,SUGG,chla,10.7994425087108
2020-10-30,SUGG,chla,11.33246527777778
2020-10-31,SUGG,chla,11.835173611111111
2020-11-01,SUGG,chla,12.40637630662021
2020-11-02,SUGG,chla,12.999895833333332
2020-11-03,SUGG,chla,13.899618055555557
2020-11-04,SUGG,chla,14.534166666666668
2020-11-05,SUGG,chla,15.2405574912892
2020-11-06,SUGG,chla,16.213402777777777
2020-11-07,SUGG,chla,17.16440972222222
2020-11-08,SUGG,chla,18.50920138888889
2020-11-09,SUGG,chla,19.829722222222223
2020-11-10,SUGG,chla,21.077743055555555
2020-11-11,SUGG,chla,22.99888888888889
2020-11-12,SUGG,chla,25.098194444444445
2020-11-13,SUGG,chla,27.819583333333338
2020-11-14,SUGG,chla,30.488298611111112
2020-11-15,SUGG,chla,33.649652777777774
2020-11-16,SUGG,chla,37.6265625
2020-11-17,SUGG,chla,32.897704280155644
2020-11-18,SUGG,chla,9.869722222222222
2020-11-19,SUGG,chla,10.015520833333332
2020-11-20,SUGG,chla,10.024027777777778
2020-11-21,SUGG,chla,9.901493055555555
2020-11-22,SUGG,chla,9.922708333333333
2020-11-23,SUGG,chla,9.79
2020-11-24,SUGG,chla,9.720416666666669
2020-11-25,SUGG,chla,9.436284722222222
2020-11-26,SUGG,chla,9.402916666666666
2020-11-27,SUGG,chla,9.360522648083624
2020-11-28,SUGG,chla,9.58361111111111
2020-11-29,SUGG,chla,9.694756944444444
2020-11-30,SUGG,chla,9.648159722222225
2020-12-01,SUGG,chla,9.650104529616724
2020-12-02,SUGG,chla,9.745416666666667
2020-12-03,SUGG,chla,9.91638888888889
2020-12-04,SUGG,chla,9.971180555555556
2020-12-05,SUGG,chla,9.862395833333334
2020-12-06,SUGG,chla,9.911180555555555
2020-12-07,SUGG,chla,9.724375
2020-12-08,SUGG,chla,9.844146341463414
2020-12-09,SUGG,chla,9.82378472222222
2020-12-10,SUGG,chla,9.824548611111112
2020-12-11,SUGG,chla,9.731388888888889
2020-12-12,SUGG,chla,9.866388888888888
2020-12-13,SUGG,chla,9.738850174216028
2020-12-14,SUGG,chla,9.843229166666667
2020-12-15,SUGG,chla,10.023368055555556
2020-12-16,SUGG,chla,9.885972222222222
2020-12-17,SUGG,chla,9.790383275261323
2020-12-18,SUGG,chla,9.760627177700348
2020-12-19,SUGG,chla,9.640277777777778
2020-12-20,SUGG,chla,9.633588850174217
2020-12-21,SUGG,chla,9.42219512195122
2020-12-22,SUGG,chla,9.454803921568628
2020-12-23,SUGG,chla,9.50385767790262
2020-12-24,SUGG,chla,NA
2020-12-25,SUGG,chla,NA
2020-12-26,SUGG,chla,NA
2020-12-27,SUGG,chla,NA
2020-12-28,SUGG,chla,9.822713178294574
2020-12-29,SUGG,chla,10.219754098360657
2020-12-30,SUGG,chla,10.99780487804878
2020-12-31,SUGG,chla,11.170694444444443
2021-01-01,SUGG,chla,11.117708333333333
2021-01-02,SUGG,chla,11.007048611111111
2021-01-03,SUGG,chla,11.129548611111112
2021-01-04,SUGG,chla,11.038298611111111
2021-01-05,SUGG,chla,11.081954545454543
2021-01-06,SUGG,chla,11.188615384615384
2021-01-07,SUGG,chla,11.113090277777776
2021-01-08,SUGG,chla,10.95875
2021-01-09,SUGG,chla,11.306341463414634
2021-01-10,SUGG,chla,11.429305555555556
2021-01-11,SUGG,chla,11.001354166666667
2021-01-12,SUGG,chla,10.58048951048951
2021-01-13,SUGG,chla,10.356620209059232
2021-01-14,SUGG,chla,10.253715277777776
2021-01-15,SUGG,chla,10.352682926829267
2021-01-16,SUGG,chla,10.42787456445993
2021-01-17,SUGG,chla,10.60878787878788
2021-01-18,SUGG,chla,10.7775
2021-01-19,SUGG,chla,10.83579861111111
2021-01-20,SUGG,chla,10.924405594405597
2021-01-21,SUGG,chla,10.975470383275262
2021-01-22,SUGG,chla,10.953715277777778
2021-01-23,SUGG,chla,10.897395833333333
2021-01-24,SUGG,chla,10.77
2021-01-25,SUGG,chla,10.833776223776225
2021-01-26,SUGG,chla,10.921319444444444
2021-01-27,SUGG,chla,10.952013888888889
2021-01-28,SUGG,chla,10.695277777777775
2021-01-29,SUGG,chla,10.948989547038328
2021-01-30,SUGG,chla,11.154545454545454
2021-01-31,SUGG,chla,10.757083333333334
2021-02-01,SUGG,chla,10.708842105263155
2021-02-02,SUGG,chla,10.79415254237288
2021-02-03,SUGG,chla,11.187333333333331
2021-02-04,SUGG,chla,11.311114982578395
2021-02-05,SUGG,chla,11.054097222222222
2021-02-06,SUGG,chla,10.994340277777775
2021-02-07,SUGG,chla,10.690766550522648
2021-02-08,SUGG,chla,10.614270833333332
2021-02-09,SUGG,chla,10.573125
2021-02-10,SUGG,chla,10.541356589147286
2021-02-11,SUGG,chla,10.703292181069958
2021-02-12,SUGG,chla,10.74157894736842
2021-02-13,SUGG,chla,10.867083333333332
2021-02-14,SUGG,chla,9.982727272727272
2021-02-15,SUGG,chla,9.704409722222222
2021-02-16,SUGG,chla,10.145555555555555
2021-02-17,SUGG,chla,10.091388888888888
2021-02-18,SUGG,chla,10.0165625
2021-02-19,SUGG,chla,9.818993055555556
2021-02-20,SUGG,chla,10.23444055944056
2021-02-21,SUGG,chla,10.175191637630665
2021-02-22,SUGG,chla,9.741573426573426
2021-02-23,SUGG,chla,9.530868055555556
2021-02-24,SUGG,chla,9.516840277777778
2021-02-25,SUGG,chla,9.928675958188151
2021-02-26,SUGG,chla,10.110247349823322
2021-02-27,SUGG,chla,10.35315972222222
2021-02-28,SUGG,chla,10.567859649122807
2021-03-01,SUGG,chla,11.465125448028674
2021-03-02,SUGG,chla,11.672986111111111
2021-03-03,SUGG,chla,10.947578947368422
2021-03-04,SUGG,chla,11.2484375
2021-03-05,SUGG,chla,11.088813559322034
2021-03-06,SUGG,chla,NA
2021-03-07,SUGG,chla,11.707333333333333
2021-03-08,SUGG,chla,11.794895833333332
2021-03-09,SUGG,chla,12.185972222222222
2021-03-10,SUGG,chla,12.983472222222222
2021-03-11,SUGG,chla,14.080208333333331
2021-03-12,SUGG,chla,15.618245614035088
2021-03-13,SUGG,chla,17.783055555555556
2021-03-14,SUGG,chla,20.117291666666667
2021-03-15,SUGG,chla,23.582877192982455
2021-03-16,SUGG,chla,30.75083916083916
2021-03-17,SUGG,chla,40.10058823529412
2021-03-18,SUGG,chla,41.93883720930233
2021-03-19,SUGG,chla,45.346050955414015
2021-03-20,SUGG,chla,52.415338983050844
2021-03-21,SUGG,chla,57.914245283018865
2021-03-22,SUGG,chla,33.0241
2021-03-23,SUGG,chla,13.703170731707315
2021-03-24,SUGG,chla,13.539055944055944
2021-03-25,SUGG,chla,14.081666666666669
2021-03-26,SUGG,chla,NA
2021-03-27,SUGG,chla,NA
2021-03-28,SUGG,chla,NA
2021-03-29,SUGG,chla,15.37344696969697
2021-03-30,SUGG,chla,15.113179723502304
2021-03-31,SUGG,chla,NA
2021-04-01,SUGG,chla,NA
2021-04-02,SUGG,chla,NA
2021-04-03,SUGG,chla,NA
2021-04-04,SUGG,chla,13.623333333333331
2021-04-05,SUGG,chla,12.92656804733728
2021-04-06,SUGG,chla,NA
2021-04-07,SUGG,chla,14.51063025210084
2021-04-08,SUGG,chla,14.428993055555557
2021-04-09,SUGG,chla,13.81637323943662
2021-04-10,SUGG,chla,13.64083916083916
2021-04-11,SUGG,chla,14.042326388888888
2021-04-12,SUGG,chla,12.587127659574469
2021-04-13,SUGG,chla,12.701060070671378
2021-04-14,SUGG,chla,13.379583333333333
2021-04-15,SUGG,chla,13.96867857142857
2021-04-16,SUGG,chla,14.510526315789471
2021-04-17,SUGG,chla,14.490526315789474
2021-04-18,SUGG,chla,13.84645390070922
2021-04-19,SUGG,chla,13.14913043478261
2021-04-20,SUGG,chla,16.335594405594406
2021-04-21,SUGG,chla,13.788758865248226
2021-04-22,SUGG,chla,14.455017667844524
2021-04-23,SUGG,chla,14.999679715302491
2021-04-24,SUGG,chla,15.075263157894735
2021-04-25,SUGG,chla,15.511615384615384
2021-04-26,SUGG,chla,14.92776892430279
2021-04-27,SUGG,chla,15.174214285714283
2021-04-28,SUGG,chla,15.40860902255639
2021-04-29,SUGG,chla,15.671271186440675
2021-04-30,SUGG,chla,16.539330543933055
2021-05-01,SUGG,chla,17.381071428571428
2021-05-02,SUGG,chla,18.187522935779818
2021-05-03,SUGG,chla,16.298189300411522
2021-05-04,SUGG,chla,16.51804780876494
2021-05-05,SUGG,chla,16.240707547169812
2021-05-06,SUGG,chla,16.681079812206573
2021-05-07,SUGG,chla,15.632878787878788
2021-05-08,SUGG,chla,16.08
2021-05-09,SUGG,chla,16.22650406504065
2021-05-10,SUGG,chla,15.882549800796811
2021-05-11,SUGG,chla,15.262117647058824
2021-05-12,SUGG,chla,15.206857142857142
2021-05-13,SUGG,chla,14.626332046332044
2021-05-14,SUGG,chla,13.34841726618705
2021-05-15,SUGG,chla,12.99541958041958
2021-05-16,SUGG,chla,13.563815789473685
2021-05-17,SUGG,chla,13.181964285714283
2021-05-18,SUGG,chla,12.576701388888887
2021-05-19,SUGG,chla,12.0398606271777
2021-05-20,SUGG,chla,12.445410447761194
2021-05-21,SUGG,chla,12.884722222222225
2021-05-22,SUGG,chla,12.842291666666666
2021-05-23,SUGG,chla,13.215505226480836
2021-05-24,SUGG,chla,13.767957746478872
2021-05-25,SUGG,chla,14.187700348432056
2021-05-26,SUGG,chla,15.369825174825175
2021-05-27,SUGG,chla,16.714148471615722
2021-05-28,SUGG,chla,17.419602888086644
2021-05-29,SUGG,chla,17.482535211267606
2021-05-30,SUGG,chla,18.20290780141844
2021-05-31,SUGG,chla,17.978639705882355
2021-06-01,SUGG,chla,18.774578754578755
2021-06-02,SUGG,chla,20.026518218623483
2021-06-03,SUGG,chla,21.066031746031747
2021-06-04,SUGG,chla,19.338429118773945
2021-06-05,SUGG,chla,17.960620437956205
2021-06-06,SUGG,chla,15.764097222222222
2021-06-07,SUGG,chla,13.580035460992908
2021-06-08,SUGG,chla,12.869166666666668
2021-06-09,SUGG,chla,13.006153846153849
2021-06-10,SUGG,chla,13.60245487364621
2021-06-11,SUGG,chla,13.312695035460992
2021-06-12,SUGG,chla,14.586411149825784
2021-06-13,SUGG,chla,13.333140794223826
2021-06-14,SUGG,chla,13.386561403508772
2021-06-15,SUGG,chla,12.478861209964412
2021-06-16,SUGG,chla,11.849859649122807
2021-06-17,SUGG,chla,11.61127962085308
2021-06-18,SUGG,chla,13.972558139534884
2021-06-19,SUGG,chla,16.017619047619046
2021-06-20,SUGG,chla,15.429386973180076
2021-06-21,SUGG,chla,14.32394927536232
2021-06-22,SUGG,chla,12.81970802919708
2021-06-23,SUGG,chla,12.287872340425531
2021-06-24,SUGG,chla,12.340491228070176
2021-06-25,SUGG,chla,11.624609929078014
2021-06-26,SUGG,chla,11.626701754385964
2021-06-27,SUGG,chla,11.790381944444444
2021-06-28,SUGG,chla,12.088368055555556
2021-06-29,SUGG,chla,12.658706293706294
2021-06-30,SUGG,chla,12.705729166666666
2021-07-01,SUGG,chla,12.812534722222225
2021-07-02,SUGG,chla,12.685644599303137
2021-07-03,SUGG,chla,13.110912280701754
2021-07-04,SUGG,chla,13.754583333333333
2021-07-05,SUGG,chla,12.048710801393728
2021-07-06,SUGG,chla,12.4996875
2021-07-07,SUGG,chla,14.533090277777776
2021-07-08,SUGG,chla,13.328784722222222
2021-07-09,SUGG,chla,12.326620209059234
2021-07-10,SUGG,chla,12.515719298245614
2021-07-11,SUGG,chla,14.49204861111111
2021-07-12,SUGG,chla,16.021215277777777
2021-07-13,SUGG,chla,19.35275261324042
2021-07-14,SUGG,chla,19.89818181818182
2021-07-15,SUGG,chla,21.21221052631579
2021-07-16,SUGG,chla,23.578333333333333
2021-07-17,SUGG,chla,26.12608540925267
2021-07-18,SUGG,chla,28.24729537366548
2021-07-19,SUGG,chla,29.710352112676055
2021-07-20,SUGG,chla,31.963333333333335
2021-07-21,SUGG,chla,31.153728222996516
2021-07-22,SUGG,chla,31.598819444444445
2021-07-23,SUGG,chla,31.117048611111112
2021-07-24,SUGG,chla,24.474305555555556
2021-07-25,SUGG,chla,27.4975
2021-07-26,SUGG,chla,25.178472222222226
2021-07-27,SUGG,chla,24.668536585365853
2021-07-28,SUGG,chla,29.041354166666668
2021-07-29,SUGG,chla,28.439052132701423
2021-07-30,SUGG,chla,12.676597222222222
2021-07-31,SUGG,chla,12.83240418118467
2021-08-01,SUGG,chla,13.047552447552448
2021-08-02,SUGG,chla,13.011083916083916
2021-08-03,SUGG,chla,12.606770833333334
2021-08-04,SUGG,chla,12.362578397212545
2021-08-05,SUGG,chla,12.858298611111111
2021-08-06,SUGG,chla,13.009270833333334
2021-08-07,SUGG,chla,12.03395104895105
2021-08-08,SUGG,chla,12.673784722222225
2021-08-09,SUGG,chla,12.394055944055944
2021-08-10,SUGG,chla,13.170940766550522
2021-08-11,SUGG,chla,13.544708171206226
2021-08-12,SUGG,chla,13.982482517482518
2021-08-13,SUGG,chla,15.875763888888889
2021-08-14,SUGG,chla,15.800208333333334
2021-08-15,SUGG,chla,14.426909722222222
2021-08-16,SUGG,chla,14.152951388888887
2021-08-17,SUGG,chla,13.948048780487804
2021-08-18,SUGG,chla,13.826909722222222
2021-08-19,SUGG,chla,14.568850174216028
2021-08-20,SUGG,chla,16.014718309859155
2021-08-21,SUGG,chla,22.22708487084871
2021-08-22,SUGG,chla,28.07087912087912
2021-08-23,SUGG,chla,28.06869918699187
2021-08-24,SUGG,chla,28.704430379746835
2021-08-25,SUGG,chla,24.888350515463916
2021-08-26,SUGG,chla,15.632048611111111
2021-08-27,SUGG,chla,15.268784722222222
2021-08-28,SUGG,chla,15.937108013937282
2021-08-29,SUGG,chla,15.840070175438596
2021-08-30,SUGG,chla,14.367627737226275
2021-08-31,SUGG,chla,13.72267361111111
2021-09-01,SUGG,chla,13.559340277777778
2021-09-02,SUGG,chla,13.524305555555555
2021-09-03,SUGG,chla,13.192083333333333
2021-09-04,SUGG,chla,12.809270833333333
2021-09-05,SUGG,chla,12.627986111111111
2021-09-06,SUGG,chla,12.654756944444443
2021-09-07,SUGG,chla,13.00466898954704
2021-09-08,SUGG,chla,12.82829861111111
2021-09-09,SUGG,chla,13.22921146953405
2021-09-10,SUGG,chla,13.584738675958189
2021-09-11,SUGG,chla,13.790347222222222
2021-09-12,SUGG,chla,13.68867132867133
2021-09-13,SUGG,chla,13.177222222222222
2021-09-14,SUGG,chla,13.40588850174216
2021-09-15,SUGG,chla,13.34156794425087
2021-09-16,SUGG,chla,12.972916666666666
2021-09-17,SUGG,chla,13.566215277777776
2021-09-18,SUGG,chla,13.991463414634149
2021-09-19,SUGG,chla,13.879788732394369
2021-09-20,SUGG,chla,13.5965625
2021-09-22,SUGG,chla,NA
2021-09-23,SUGG,chla,14.115730337078652
2021-09-24,SUGG,chla,13.669128919860627
2021-09-25,SUGG,chla,13.424930555555555
2021-09-26,SUGG,chla,13.354826388888888
2021-09-27,SUGG,chla,13.690148148148149
2021-09-28,SUGG,chla,19.371471698113208
2021-09-29,SUGG,chla,15.940664335664335
2021-09-30,SUGG,chla,19.0146875
2021-10-01,SUGG,chla,18.223715277777774
2021-10-02,SUGG,chla,16.506842105263157
2021-10-03,SUGG,chla,13.448362369337978
2021-10-04,SUGG,chla,13.206630434782609
2021-10-05,SUGG,chla,13.111527777777775
2021-10-06,SUGG,chla,12.985594405594403
2021-10-07,SUGG,chla,13.025435540069688
2021-10-08,SUGG,chla,13.063333333333333
2021-10-09,SUGG,chla,12.969340277777778
2021-10-10,SUGG,chla,12.807317073170733
2021-10-11,SUGG,chla,12.721145833333331
2021-10-12,SUGG,chla,12.799652777777778
2021-10-13,SUGG,chla,12.739059233449478
2021-10-14,SUGG,chla,12.975347222222222
2021-10-15,SUGG,chla,12.968090277777778
2021-10-16,SUGG,chla,13.044027777777778
2021-10-17,SUGG,chla,12.878745644599302
2021-10-18,SUGG,chla,12.866875
2021-10-19,SUGG,chla,12.889375
2021-10-20,SUGG,chla,12.965486111111112
2021-10-21,SUGG,chla,12.992152777777775
2021-10-22,SUGG,chla,13.008923611111111
2021-10-23,SUGG,chla,13.031006944444444
2021-10-24,SUGG,chla,13.365833333333333
2021-10-25,SUGG,chla,13.62752613240418
2021-10-26,SUGG,chla,13.845243055555557
2021-10-27,SUGG,chla,14.240555555555556
2021-10-28,SUGG,chla,14.610104529616724
2021-10-29,SUGG,chla,14.999651567944252
2021-10-30,SUGG,chla,15.295625
2021-10-31,SUGG,chla,15.77329861111111
2021-11-01,SUGG,chla,16.448606271777003
2021-11-02,SUGG,chla,17.084340277777777
2021-11-03,SUGG,chla,17.965243055555554
2021-11-04,SUGG,chla,19.391422018348624
2021-11-05,SUGG,chla,20.42100529100529
2021-11-06,SUGG,chla,NA
2021-11-07,SUGG,chla,22.773542435424353
2021-11-08,SUGG,chla,23.320489510489512
2021-11-09,SUGG,chla,25.35079861111111
2021-11-10,SUGG,chla,27.312986111111112
2021-11-11,SUGG,chla,28.368194444444445
2021-11-12,SUGG,chla,31.193368055555556
2021-11-13,SUGG,chla,34.47354166666667
2021-11-14,SUGG,chla,39.12649305555556
2021-11-15,SUGG,chla,39.59345195729537
2021-11-16,SUGG,chla,12.77554006968641
2021-11-17,SUGG,chla,12.692543554006969
2021-11-18,SUGG,chla,12.670557491289198
2021-11-19,SUGG,chla,12.562013888888888
2021-11-20,SUGG,chla,12.701805555555556
2021-11-21,SUGG,chla,12.607317073170732
2021-11-22,SUGG,chla,12.600055865921789
2021-11-23,SUGG,chla,12.778368055555555
2021-11-24,SUGG,chla,12.77736111111111
2021-11-25,SUGG,chla,12.915365853658535
2021-11-26,SUGG,chla,13.026411149825783
2021-11-27,SUGG,chla,12.983923611111113
2021-11-28,SUGG,chla,13.092147239263804
2021-11-29,SUGG,chla,13.16803680981595
2021-11-30,SUGG,chla,13.337148014440434
2021-12-01,SUGG,chla,13.462334494773518
2021-12-02,SUGG,chla,13.635659722222222
2021-12-03,SUGG,chla,14.022916666666667
2021-12-04,SUGG,chla,NA
2021-12-05,SUGG,chla,13.970476190476193
2021-12-06,SUGG,chla,14.089965156794426
2021-12-07,SUGG,chla,14.308661971830986
2021-12-08,SUGG,chla,14.206458333333334
